run,status,output
1,0,"Refinement::inv: OK
Refinement::cons_pre: OK
Refinement::cons_post: OK
Refinement::allowance_pre: OK
Refinement::allowance_post: OK
Refinement::balanceOf_pre: OK
Refinement::balanceOf_post: OK
Refinement::approve_pre: OK
Refinement::approve_post: OK
Refinement::transfer_pre: OK
Refinement::transfer_post: OK
Refinement::transferFrom_pre: OK
Refinement::transferFrom_post: OK
Refinement::[implicit_constructor]: OK
Use --show-warnings to see 1 warning.
No errors found.
"
2,0,"Refinement::inv: OK
Refinement::cons_pre: OK
Refinement::cons_post: OK
Refinement::allowance_pre: OK
Refinement::allowance_post: OK
Refinement::balanceOf_pre: OK
Refinement::balanceOf_post: OK
Refinement::approve_pre: OK
Refinement::approve_post: OK
Refinement::transfer_pre: OK
Refinement::transfer_post: OK
Refinement::transferFrom_pre: OK
Refinement::transferFrom_post: OK
Refinement::[implicit_constructor]: OK
Use --show-warnings to see 1 warning.
No errors found.
"
3,0,"Refinement::inv: OK
Refinement::cons_pre: OK
Refinement::cons_post: OK
Refinement::allowance_pre: OK
Refinement::allowance_post: OK
Refinement::balanceOf_pre: OK
Refinement::balanceOf_post: OK
Refinement::approve_pre: OK
Refinement::approve_post: OK
Refinement::transfer_pre: OK
Refinement::transfer_post: OK
Refinement::transferFrom_pre: OK
Refinement::transferFrom_post: OK
Refinement::[implicit_constructor]: OK
Use --show-warnings to see 1 warning.
No errors found.
"
4,251,"Refinement::inv: OK
Refinement::cons_pre: OK
Refinement::cons_post: OK
Refinement::allowance_pre: OK
Refinement::allowance_post: OK
Refinement::balanceOf_pre: OK
Refinement::balanceOf_post: OK
Refinement::approve_pre: OK
Refinement::approve_post: ERROR
 - ./solc_verify_generator/ERC20/imp/ERC20_merge.sol:68:5: Postcondition 'con._allowed[msg.sender ][ _spender] == _value' might not hold at end of function.
Refinement::transfer_pre: OK
Refinement::transfer_post: ERROR
 - ./solc_verify_generator/ERC20/imp/ERC20_merge.sol:83:2: Postcondition 'con._balances[msg.sender] >= 0' might not hold at end of function.
Refinement::transferFrom_pre: OK
Refinement::transferFrom_post: OK
Refinement::[implicit_constructor]: OK
Use --show-warnings to see 1 warning.
Errors were found by the verifier.
"
5,251,"Refinement::inv: OK
Refinement::cons_pre: OK
Refinement::cons_post: OK
Refinement::allowance_pre: OK
Refinement::allowance_post: OK
Refinement::balanceOf_pre: OK
Refinement::balanceOf_post: OK
Refinement::approve_pre: OK
Refinement::approve_post: ERROR
 - ./solc_verify_generator/ERC20/imp/ERC20_merge.sol:66:5: Postcondition 'success' might not hold at end of function.
 - ./solc_verify_generator/ERC20/imp/ERC20_merge.sol:66:5: Postcondition 'con._allowed[msg.sender][_spender] == _value' might not hold at end of function.
Refinement::transfer_pre: OK
Refinement::transfer_post: ERROR
 - ./solc_verify_generator/ERC20/imp/ERC20_merge.sol:81:2: Postcondition '( con._balances[_to] == con_old._balances[_to] + _value && msg.sender != _to ) || ( con._balances[_to] == con_old._balances[_to] && msg.sender == _to )' might not hold at end of function.
 - ./solc_verify_generator/ERC20/imp/ERC20_merge.sol:81:2: Postcondition '( con._balances[msg.sender] == con_old._balances[msg.sender] - _value && msg.sender != _to ) || ( con._balances[msg.sender] == con_old._balances[msg.sender] && msg.sender == _to )' might not hold at end of function.
 - ./solc_verify_generator/ERC20/imp/ERC20_merge.sol:81:2: Postcondition 'con._balances[_to] >= con_old._balances[_to]' might not hold at end of function.
 - ./solc_verify_generator/ERC20/imp/ERC20_merge.sol:81:2: Postcondition 'success' might not hold at end of function.
Refinement::transferFrom_pre: OK
Refinement::transferFrom_post: ERROR
 - ./solc_verify_generator/ERC20/imp/ERC20_merge.sol:100:5: Postcondition 'con._allowed[_from][msg.sender] == con_old._allowed[_from][msg.sender] - _value' might not hold at end of function.
 - ./solc_verify_generator/ERC20/imp/ERC20_merge.sol:100:5: Postcondition 'success' might not hold at end of function.
 - ./solc_verify_generator/ERC20/imp/ERC20_merge.sol:100:5: Postcondition '( con._balances[_from] == con_old._balances[_from] - _value && _from != _to ) || ( con._balances[_from] == con_old._balances[_from] && _from == _to )' might not hold at end of function.
 - ./solc_verify_generator/ERC20/imp/ERC20_merge.sol:100:5: Postcondition '( con._balances[_to] == con_old._balances[_to] + _value && _from != _to ) || ( con._balances[_to] == con_old._balances[_to] && _from == _to )' might not hold at end of function.
Refinement::[implicit_constructor]: OK
Use --show-warnings to see 1 warning.
Errors were found by the verifier.
"
6,251,"Refinement::inv: OK
Refinement::cons_pre: OK
Refinement::cons_post: OK
Refinement::allowance_pre: OK
Refinement::allowance_post: OK
Refinement::balanceOf_pre: OK
Refinement::balanceOf_post: OK
Refinement::approve_pre: OK
Refinement::approve_post: ERROR
 - ./solc_verify_generator/ERC20/imp/ERC20_merge.sol:68:5: Postcondition 'con._allowed[msg.sender ][ _spender] == _value' might not hold at end of function.
Refinement::transfer_pre: OK
Refinement::transfer_post: ERROR
 - ./solc_verify_generator/ERC20/imp/ERC20_merge.sol:83:2: Postcondition 'con._balances[msg.sender] >= 0' might not hold at end of function.
Refinement::transferFrom_pre: OK
Refinement::transferFrom_post: OK
Refinement::[implicit_constructor]: OK
Use --show-warnings to see 1 warning.
Errors were found by the verifier.
"
7,0,"Refinement::inv: OK
Refinement::cons_pre: OK
Refinement::cons_post: OK
Refinement::allowance_pre: OK
Refinement::allowance_post: OK
Refinement::balanceOf_pre: OK
Refinement::balanceOf_post: OK
Refinement::approve_pre: OK
Refinement::approve_post: OK
Refinement::transfer_pre: OK
Refinement::transfer_post: OK
Refinement::transferFrom_pre: OK
Refinement::transferFrom_post: OK
Refinement::[implicit_constructor]: OK
Use --show-warnings to see 1 warning.
No errors found.
"
8,0,"Refinement::inv: OK
Refinement::cons_pre: OK
Refinement::cons_post: OK
Refinement::allowance_pre: OK
Refinement::allowance_post: OK
Refinement::balanceOf_pre: OK
Refinement::balanceOf_post: OK
Refinement::approve_pre: OK
Refinement::approve_post: OK
Refinement::transfer_pre: OK
Refinement::transfer_post: OK
Refinement::transferFrom_pre: OK
Refinement::transferFrom_post: OK
Refinement::[implicit_constructor]: OK
Use --show-warnings to see 1 warning.
No errors found.
"
9,0,"Refinement::inv: OK
Refinement::cons_pre: OK
Refinement::cons_post: OK
Refinement::allowance_pre: OK
Refinement::allowance_post: OK
Refinement::balanceOf_pre: OK
Refinement::balanceOf_post: OK
Refinement::approve_pre: OK
Refinement::approve_post: OK
Refinement::transfer_pre: OK
Refinement::transfer_post: OK
Refinement::transferFrom_pre: OK
Refinement::transferFrom_post: OK
Refinement::[implicit_constructor]: OK
Use --show-warnings to see 1 warning.
No errors found.
"
10,0,"Refinement::inv: OK
Refinement::cons_pre: OK
Refinement::cons_post: OK
Refinement::allowance_pre: OK
Refinement::allowance_post: OK
Refinement::balanceOf_pre: OK
Refinement::balanceOf_post: OK
Refinement::approve_pre: OK
Refinement::approve_post: OK
Refinement::transfer_pre: OK
Refinement::transfer_post: OK
Refinement::transferFrom_pre: OK
Refinement::transferFrom_post: OK
Refinement::[implicit_constructor]: OK
Use --show-warnings to see 1 warning.
No errors found.
"
